acc_0615_ForGIS_pt.ACCN,acc_0615_ForGIS_pt.Int_CRSP2ID_int
152450095,810008
152450130,1520284
152450142,520148
152450150,1090076
152450159,400108
152450163,320024
152450184,460014
152450223,20000
152450250,520108
152460008,1010090
152460032,310052
152460052,810004
152460053,230032
152460054,330048
152460060,320061
152460071,350032
152460084,610024
152460087,610036
152460089,610032
152460095,610030
152460099,40032
152460100,610030
152460103,40036
152460105,10031
152460107,40034
152460108,40054
152460115,730072
152460118,530039
152460133,1530056
152460134,320061
152460137,10219
152460138,610252
152460157,350032
152460190,60036
152460193,920032
152460196,1090004
152460200,50272
152460208,1530068
152460210,50244
152460211,660108
152460220,1520104
152460221,1010104
152460226,520150
152460229,370014
152460232,330068
152460239,120013
152460242,50146
152460243,1010094
152460247,30242
152460291,190000
152460314,370014
152470011,370020
152470023,330034
152470050,810114
152470052,30220
152470061,30234
152470063,20058
152470069,170000
152470070,30202
152470077,1300028
152470082,810072
152470091,1300050
152470110,240054
152470114,280034
152470126,30272
152470130,30272
152470136,1520090
152470159,1530068
152470191,1210012
152470211,10159
152470286,20000
152470299,360001
152470300,1220000
152480011,100210
152480027,10095
152480032,1300054
152480038,1520168
152480045,30120
152480055,30190
152480058,1520298
152480087,520174
152480098,1520246
152480100,1520300
152480101,1530086
152480107,120084
152480114,30322
152480119,300038
152480122,270020
152480125,1520060
152490002,330034
152490021,310008
152490026,310024
152490041,1520278
152490046,30272
152490062,1300032
152490065,270012
152490070,80042
152490074,200004
152490084,320083
152490111,30314
152490127,810002
152490131,30244
152490138,330052
152490140,310002
152490158,610208
152500003,1520212
152500007,440000
152500016,320046
152500021,1580054
152500029,1010170
152500031,350126
152500082,100120
152500087,330062
152500105,460018
152500106,350028
152510009,30256
152510025,100150
152510037,200012
152510056,1520006
152510057,480046
152510061,330062
152510064,480046
152510068,330062
152510103,10085
152510106,1210010
152510108,350048
152510117,10129
152510121,250000
152510122,90062
152510124,1530086
152510137,1300040
152510138,230018
152510140,50266
152510144,30230
152510148,250001
152510156,50212
152510246,10250
152510247,520045
152510252,350154
152510259,370020
152510266,350124
152520009,660090
152520028,170044
152520032,1560052
152520040,1530056
152520054,1520300
152520060,170046
152520075,30292
152520092,30289
152520108,810004
152520113,520104
152520119,370012
152520133,480060
152520138,1520298
152520166,310024
152520175,270012
152520186,810089
152520188,360002
152520218,1220000
152520219,30242
152520228,30242
152520233,610040
152520258,30198
152520260,660082
152530002,1520316
152530008,360002
152530016,170018
152530052,610030
152530092,170108
152530093,30246
152530096,520104
152530098,1300000
152530125,1520090
152530127,1520148
152530132,660005
152530134,360002
152530146,1020040
152530157,140000
152530158,920036
152530164,1010088
152530219,610037
152530245,810128
152540001,660108
152540019,220070
152540028,610090
152540037,20032
152540042,30314
152540048,520042
152540049,1520114
152540074,400098
152540088,170022
152540117,170102
152540123,300040
152540145,1120036
152540152,400000
152540189,350028
152550008,330068
152550015,1030026
152550023,610164
152550069,610252
152550079,480060
152550083,610288
152550089,90020
152550104,90020
152550117,1520080
152550121,1520026
152550126,330034
152550130,20090
152550165,350154
152560004,30112
152560006,1300070
152560034,660124
152560041,1300088
152560053,190066
152560063,1010086
152560073,370018
152560076,50260
152560119,170124
152560123,30136
152560124,190074
152570030,840008
152570031,610274
152570036,1010106
152570045,530100
152570066,310034
152570071,420036
152570074,50146
152570076,170044
152570079,30270
152570085,90020
152570086,610194
152570089,30214
152570090,30248
152570093,1160036
152570097,170064
152570100,1010102
152570112,370006
152570121,30178
152570131,600042
152570136,820018
152570138,20066
152570149,220040
152570150,50130
152570154,10125
152570159,810054
152570165,30130
152570187,370020
152570207,520070
152570211,50236
152570216,50238
152580017,730022
152580057,330042
152580088,220006
152580090,220038
152580092,330074
152580094,1560052
152580095,10243
152580100,350160
152580104,1520148
152580108,30112
152580117,700034
152580133,2020016
152580142,150108
152580157,330048
152580160,610078
152580170,300038
152580181,300044
152580186,1090052
152580202,660108
152580206,20024
152590030,50230
152590037,1010172
152590039,1530048
152590047,20022
152590055,520106
152590056,1020000
152590058,60106
152590061,420036
152590066,350128
152590071,30110
152590076,170065
152590079,30282
152590082,330066
152590086,520150
152590104,60025
152590105,1530092
152590107,1530106
152590140,30290
152590141,230032
152590145,1520064
152590153,190014
152590155,660116
152590157,610218
152590158,1560072
152590168,30182
152590173,50282
152590189,2020000
152590262,350124
152590268,1090076
152600004,1530092
152600005,350164
152600007,1530038
152600023,1360024
152600040,50176
152600043,880008
152600057,170065
152600058,610030
152600061,610039
152600063,170138
152600067,30338
152600068,610034
152600070,10015
152600071,90026
152600079,480030
152600085,610014
152600093,340012
152600104,730052
152600106,520042
152600112,330064
152600114,270000
152600120,1520152
152600121,50244
152600127,190032
152600133,30278
152600137,140024
152600139,520004
152600141,1520084
152600164,1500026
152600270,170106
152610005,1210010
152610037,50262
152610045,170032
152610047,330052
152610048,340010
152610053,730026
152610091,1520038
152610113,30298
152610117,1560032
152610126,100128
152610131,230026
152610134,1530092
152610138,1520110
152610156,1520198
152610171,30216
152610180,530090
152610181,30140
152610243,610040
152610245,610040
152610280,610037
152610281,1010090
152620006,90070
152620014,30216
152620021,810004
152620025,350154
152620053,330064
152620055,360028
152620064,30132
152620088,1560022
152620097,30182
152620111,220048
152620112,330036
152620115,30186
152620116,1360026
152620138,350028
152620139,350028
152620149,20000
152630007,1530032
152630011,1560092
152630019,1560062
152630032,170088
152630039,140020
152630051,1090060
152630052,350048
152630067,100036
152630070,1520252
152630071,220000
152630075,1530068
152630076,920006
152630082,610284
152630084,660078
152630090,660062
152630093,900012
152630095,1300018
152630101,1520082
152630114,1520280
152630122,660004
152630124,30078
152630142,320032
152630149,1520102
152630160,350124
152640008,30216
152640009,360002
152640064,270006
152640066,1210066
152640069,360038
152640073,220000
152640078,610164
152640080,280037
152640081,1520044
152640092,920000
152640104,1530092
152640108,810024
152640111,30230
152640120,920062
152640129,30088
152640140,360036
152640146,240000
152640147,1530034
152640149,1020040
152640165,50286
152640245,350028
152640246,1220000
152640254,1090076
152640273,700001
152640309,310024
152650013,350128
152650021,610090
152650022,30230
152650035,1520272
152650037,810036
152650044,1520114
152650060,310010
152650064,350010
152650072,170038
152650125,190150
152650126,810066
152650130,90020
152650133,30300
152650158,190000
152650160,810070
152650170,20066
152650176,20042
152650187,1160078
152650233,50238
152650272,1300035
152660007,1530030
152660024,100112
152660026,1520158
152660030,90020
152660049,1300068
152660058,730026
152660067,350118
152660071,330074
152660079,610126
152660092,30230
152660099,1300000
152660106,660120
152660120,230018
152660132,1530052
152660139,30264
152660163,250002
152660205,730072
152660210,350028
152660218,30288
152660224,30286
152670006,1520180
152670031,1520128
152670033,50266
152670043,1030014
152670045,300054
152670047,810128
152670055,90002
152670059,90118
152670064,190044
152670065,20038
152670068,30236
152670072,340000
152670076,1520168
152670077,170018
152670079,330052
152670089,230028
152670091,360008
152670092,340006
152670096,150080
152670118,880012
152670130,30078
152670138,350010
152670141,1010090
152670158,360028
152670159,920058
152670163,30182
152670182,610238
152670186,810012
152670188,520072
152670191,90074
152670193,1560002
152670196,20074
152670200,460044
152670202,810100
152670212,360012
152670215,30146
152670238,10250
152670241,10159
152670260,350124
152670263,270008
152670264,310031
152670272,350028
152670277,520150
152670284,50238
152670291,460020
152670304,320063
152680013,20020
152680029,1300088
152680035,100206
152680056,350156
152680058,520116
152680060,30182
152680065,610208
152680068,1520300
152680069,810114
152680091,370014
152680102,1520058
152680132,240006
152680150,30132
152680152,1520314
152680161,940000
152680174,1520148
152680178,2020026
152680180,100206
152680207,50236
152680208,350028
152680211,320063
152680212,270008
152680218,320063
152680223,30242
152680224,460020
152680227,50238
152680230,20000
152680234,350028
152680235,350028
152680236,320063
152680239,1520075
152680240,520150
152680243,170065
152680245,50236
152690018,520108
152690023,220070
152690030,30292
152690039,1520106
152690042,1300020
152690044,1520300
152690056,30246
152690065,100206
152690078,1090004
152690102,1090076
152690118,370016
152690125,120002
152690149,50238
152690150,30242
152700009,360016
152700015,100194
152700028,20072
152700035,520048
152700066,360004
152700067,700001
152700104,610002
152700107,370012
152700119,1520114
152700125,350028
152700126,350028
152700138,30276
152710001,1530054
152710005,330060
152710033,190090
152710047,1160058
152710077,460034
152710080,150094
152710081,400102
152710083,370006
152710090,30102
152710095,250002
152710111,1520278
