ACCN,YEAR,Seg_CRSP2ID_int
113380119,2011,HEN.1050
113380141,2011,HEN.644
113380142,2011,HEN.729
113380143,2011,HEN.190
113380153,2011,HEN.791
113380198,2011,HEN.236
113380218,2011,HEN.647
113390020,2011,HEN.612
113390023,2011,HEN.42
113390032,2011,HEN.772
113390034,2011,HEN.198
113390035,2011,HEN.772
113390044,2011,HEN.549
113390067,2011,HEN.51
113390070,2011,HEN.200
113390071,2011,HEN.23
113390088,2011,HEN.228
113390096,2011,HEN.69
113390102,2011,HEN.17
113390114,2011,HEN.669
113390135,2011,HEN.782
113390139,2011,HEN.782
113390141,2011,HEN.195
113390153,2011,HEN.336
113390156,2011,HEN.187
113390170,2011,HEN.641
113390182,2011,HEN.496
113390191,2011,HEN.30
113390212,2011,HEN.187
113390306,2011,HEN.511
113400003,2011,HEN.657
113400015,2011,HEN.658
113400021,2011,HEN.533
113400055,2011,HEN.13
113400079,2011,HEN.46
113400096,2011,HEN.195
113400098,2011,HEN.508
113400102,2011,HEN.269
113400103,2011,HEN.51
113400106,2011,HEN.477
113400111,2011,HEN.46
113400118,2011,HEN.253
113400122,2011,HEN.214
113400123,2011,HEN.133
113400126,2011,HEN.200
113400151,2011,HEN.773
113400164,2011,HEN.415
113400168,2011,HEN.821
113400185,2011,HEN.460
113400198,2011,HEN.51
113400200,2011,HEN.142
113400203,2011,HEN.436
113400207,2011,HEN.279
113400291,2011,HEN.513
113410022,2011,HEN.254
113410024,2011,HEN.312
113410034,2011,HEN.527
113410046,2011,HEN.124
113410067,2011,HEN.187
113410068,2011,HEN.612
113410087,2011,HEN.617
113410105,2011,HEN.412
113410113,2011,HEN.473
113410125,2011,HEN.30
113410174,2011,HEN.195
113410177,2011,HEN.594
113410186,2011,HEN.338
113410188,2011,HEN.617
113410251,2011,HEN.778
113410274,2011,HEN.791
113410277,2011,HEN.318
113420012,2011,HEN.29
113420015,2011,HEN.4
113420048,2011,HEN.528
113420059,2011,HEN.49
113420066,2011,HEN.284
113420067,2011,HEN.109
113420115,2011,HEN.667
113420121,2011,HEN.581
113420122,2011,HEN.237
113420131,2011,HEN.195
113420145,2011,HEN.162
113420149,2011,HEN.517
113420158,2011,HEN.279
113430008,2011,HEN.301
113430026,2011,HEN.512
113430059,2011,HEN.17
113430076,2011,HEN.60
113430145,2011,HEN.742
113430149,2011,HEN.12
113430173,2011,HEN.188
113430184,2011,HEN.658
113430198,2011,HEN.250
113430211,2011,HEN.190
113440009,2011,HEN.617
113440018,2011,HEN.782
113440023,2011,HEN.513
113440039,2011,HEN.173
113440051,2011,HEN.46
113440052,2011,HEN.164
113440063,2011,HEN.338
113440072,2011,HEN.651
113440080,2011,HEN.187
113440081,2011,HEN.133
113440086,2011,HEN.511
113440094,2011,HEN.111
113440096,2011,HEN.511
113440105,2011,HEN.360
113440106,2011,HEN.190
113440122,2011,HEN.187
113450009,2011,HEN.181
113450029,2011,HEN.269
113450043,2011,HEN.766
113450055,2011,HEN.162
113450089,2011,HEN.364
113450120,2011,HEN.51
113450126,2011,HEN.487
113460018,2011,HEN.187
113460019,2011,HEN.187
113460033,2011,HEN.617
113460046,2011,HEN.200
113460051,2011,HEN.332
113460072,2011,HEN.528
113460075,2011,HEN.412
113460082,2011,HEN.115
113460124,2011,HEN.549
113460139,2011,HEN.338
113460149,2011,HEN.637
113460154,2011,HEN.608
113460157,2011,HEN.453
113460158,2011,HEN.495
113460163,2011,HEN.192
113460169,2011,HEN.181
113470009,2011,HEN.438
113470022,2011,HEN.83
113470026,2011,HEN.120
113470069,2011,HEN.205
113470082,2011,HEN.247
113470092,2011,HEN.467
113470112,2011,HEN.473
113470116,2011,HEN.1050
113470117,2011,HEN.461
113470128,2011,HEN.460
113470132,2011,HEN.412
113470134,2011,HEN.517
113470145,2011,HEN.782
113470149,2011,HEN.205
113470255,2011,HEN.475
113480003,2011,HEN.594
113480024,2011,HEN.30
113480037,2011,HEN.181
113480038,2011,HEN.315
113480051,2011,HEN.187
113480080,2011,HEN.181
113480099,2011,HEN.499
113480111,2011,HEN.27
113480123,2011,HEN.430
113480131,2011,HEN.676
113480138,2011,HEN.46
113480151,2011,HEN.461
113480155,2011,HEN.307
113480160,2011,HEN.253
113480164,2011,HEN.412
113480165,2011,HEN.6
113480171,2011,HEN.517
113480190,2011,HEN.517
113480195,2011,HEN.46
113480198,2011,HEN.111
113490010,2011,HEN.329
113490048,2011,HEN.697
113490056,2011,HEN.18
113490064,2011,HEN.142
113490071,2011,HEN.537
113490075,2011,HEN.142
113490123,2011,HEN.646
113490145,2011,HEN.617
113490147,2011,HEN.782
113490159,2011,HEN.187
113490162,2011,HEN.281
113490178,2011,HEN.456
113490180,2011,HEN.124
113490182,2011,HEN.269
113490220,2011,HEN.187
113490246,2011,HEN.200
113490312,2011,HEN.150
113490317,2011,HEN.821
113500019,2011,HEN.415
113500023,2011,HEN.533
113500038,2011,HEN.205
113500048,2011,HEN.18
113500058,2011,HEN.122
113500068,2011,HEN.187
113500069,2011,HEN.735
113500073,2011,HEN.743
113500074,2011,HEN.122
113500093,2011,HEN.115
113500103,2011,HEN.187
113500104,2011,HEN.495
113500107,2011,HEN.477
113500113,2011,HEN.539
113500133,2011,HEN.162
113500137,2011,HEN.761
113500145,2011,HEN.109
113500162,2011,HEN.594
113500188,2011,HEN.325
113500194,2011,HEN.187
113500205,2011,HEN.723
113500207,2011,HEN.28
113500208,2011,HEN.460
113500209,2011,HEN.701
113500228,2011,HEN.88
113500231,2011,HEN.943
113500233,2011,HEN.274
113500236,2011,HEN.23
113500297,2011,HEN.782
113500432,2011,HEN.784
113510031,2011,HEN.792
113510032,2011,HEN.571
113510035,2011,HEN.611
113510052,2011,HEN.399
113510056,2011,HEN.181
113510113,2011,HEN.101
113510117,2011,HEN.30
113520007,2011,HEN.46
113520015,2011,HEN.163
113520021,2011,HEN.460
113520045,2011,HEN.187
113520050,2011,HEN.181
113520059,2011,HEN.168
113520061,2011,HEN.547
113520069,2011,HEN.3
113520071,2011,HEN.51
113520078,2011,HEN.195
113520083,2011,HEN.729
113520091,2011,HEN.324
113520101,2011,HEN.51
113520106,2011,HEN.517
113520108,2011,HEN.729
113520199,2011,HEN.231
113530053,2011,HEN.675
113530056,2011,HEN.200
113530069,2011,HEN.705
113530071,2011,HEN.248
113530075,2011,HEN.536
113530096,2011,HEN.51
113530116,2011,HEN.276
113530161,2011,HEN.71
113540039,2011,HEN.547
113540057,2011,HEN.200
113540065,2011,HEN.205
113540104,2011,HEN.549
113540139,2011,HEN.18
113540199,2011,HEN.198
113540200,2011,HEN.415
113550011,2011,HEN.239
113550024,2011,HEN.11
113550025,2011,HEN.782
113550026,2011,HEN.769
113550031,2011,HEN.518
113550042,2011,HEN.260
113550048,2011,HEN.580
113550068,2011,HEN.196
113550105,2011,HEN.562
113550121,2011,HEN.173
113550137,2011,HEN.729
113550184,2011,HEN.495
113550229,2011,HEN.547
113560006,2011,HEN.195
113560025,2011,HEN.536
113560032,2011,HEN.650
113560040,2011,HEN.27
113560069,2011,HEN.142
113560080,2011,HEN.190
113560084,2011,HEN.168
113560085,2011,HEN.205
113560086,2011,HEN.528
113560101,2011,HEN.741
113560106,2011,HEN.780
113560107,2011,HEN.250
113560131,2011,HEN.626
113560132,2011,HEN.86
113560136,2011,HEN.460
113560201,2011,HEN.190
113570005,2011,HEN.162
113570024,2011,HEN.412
113570033,2011,HEN.333
113570054,2011,HEN.51
113570056,2011,HEN.158
113570061,2011,HEN.509
113570065,2011,HEN.188
113570067,2011,HEN.214
113570078,2011,HEN.617
113570105,2011,HEN.51
113570120,2011,HEN.28
113570127,2011,HEN.130
113570129,2011,HEN.617
113570130,2011,HEN.228
113570139,2011,HEN.46
113570143,2011,HEN.269
113570144,2011,HEN.507
113570156,2011,HEN.333
113570163,2011,HEN.641
113570167,2011,HEN.187
113570179,2011,HEN.286
113570218,2011,HEN.487
113580010,2011,HEN.1043
113580011,2011,HEN.622
113580013,2011,HEN.374
113580024,2011,HEN.190
113580027,2011,HEN.617
113580031,2011,HEN.617
113580044,2011,HEN.188
113580050,2011,HEN.1050
113580052,2011,HEN.113
113580057,2011,HEN.122
113580060,2011,HEN.440
113580074,2011,HEN.181
113580078,2011,HEN.617
113580081,2011,HEN.205
113580090,2011,HEN.617
113580107,2011,HEN.303
113590003,2011,HEN.739
113590007,2011,HEN.536
113590008,2011,HEN.508
113590010,2011,HEN.254
113590014,2011,HEN.492
113590031,2011,HEN.547
113590048,2011,HEN.269
113590060,2011,HEN.769
113600029,2011,HEN.617
113600051,2011,HEN.432
113600056,2011,HEN.529
113600064,2011,HEN.482
113600089,2011,HEN.205
113600097,2011,HEN.729
113600120,2011,HEN.412
113610011,2011,HEN.249
113610015,2011,HEN.336
113610018,2011,HEN.244
113610023,2011,HEN.436
113610029,2011,HEN.784
113610030,2011,HEN.614
113610033,2011,HEN.775
113610040,2011,HEN.570
113610051,2011,HEN.507
113610070,2011,HEN.53
113610071,2011,HEN.310
113610096,2011,HEN.430
113610097,2011,HEN.1050
113610098,2011,HEN.71
113610100,2011,HEN.615
113610114,2011,HEN.593
113610118,2011,HEN.614
113610136,2011,HEN.407
113610137,2011,HEN.133
113610140,2011,HEN.589
113610145,2011,HEN.597
113610155,2011,HEN.517
113610164,2011,HEN.336
113610230,2011,HEN.51
113620005,2011,HEN.507
113620006,2011,HEN.617
113620007,2011,HEN.593
113620025,2011,HEN.782
113620041,2011,HEN.115
113620043,2011,HEN.508
113620045,2011,HEN.528
113620076,2011,HEN.181
113620078,2011,HEN.187
113620094,2011,HEN.678
113620124,2011,HEN.475
113620136,2011,HEN.214
113620171,2011,HEN.205
113630025,2011,HEN.590
113630031,2011,HEN.412
113630035,2011,HEN.351
113630038,2011,HEN.200
113630046,2011,HEN.432
113630047,2011,HEN.735
113630052,2011,HEN.109
113630064,2011,HEN.412
113630065,2011,HEN.421
113630073,2011,HEN.187
113630075,2011,HEN.421
113630077,2011,HEN.617
113630088,2011,HEN.190
113630092,2011,HEN.351
113630119,2011,HEN.187
113630121,2011,HEN.133
113630122,2011,HEN.17
113630127,2011,HEN.761
113630133,2011,HEN.757
113630143,2011,HEN.205
113630154,2011,HEN.130
113630156,2011,HEN.122
113630162,2011,HEN.336
113640019,2011,HEN.250
113640027,2011,HEN.239
113640042,2011,HEN.546
113640048,2011,HEN.205
113640081,2011,HEN.412
113640090,2011,HEN.629
113640098,2011,HEN.460
113640103,2011,HEN.190
113640114,2011,HEN.28
113640122,2011,HEN.219
113640126,2011,HEN.496
113640145,2011,HEN.124
113640163,2011,HEN.412
113640167,2011,HEN.220
113640218,2011,HEN.205
113650008,2011,HEN.181
113650015,2011,HEN.62
113650017,2011,HEN.227
113650022,2011,HEN.182
113650025,2011,HEN.200
113650039,2011,HEN.750
113650057,2011,HEN.181
113650061,2011,HEN.46
113650092,2011,HEN.301
113650095,2011,HEN.737
113650096,2011,HEN.761
113650098,2011,HEN.412
113650100,2011,HEN.803
113650101,2011,HEN.599
113650156,2011,HEN.51
113650159,2011,HEN.706
120010015,2011,HEN.676
120010035,2011,HEN.338
120010063,2011,HEN.615
120010142,2011,HEN.247
120020001,2011,HEN.109
120020151,2011,HEN.286
120030095,2011,HEN.508
120030104,2011,HEN.338
120040056,2011,HEN.452
120040099,2011,HEN.115
120040102,2011,HEN.205
120040103,2011,HEN.797
120040205,2011,HEN.430
120050035,2011,HEN.625
120050036,2011,HEN.617
120050039,2011,HEN.528
120050062,2011,HEN.705
120060009,2011,HEN.181
120060092,2011,HEN.761
120070070,2011,HEN.286
120090028,2011,HEN.134
120090034,2011,HEN.46
120090036,2011,HEN.130
120090037,2011,HEN.325
120090050,2011,HEN.205
120090058,2011,HEN.28
120090069,2011,HEN.120
120090072,2011,HEN.30
120090083,2011,HEN.743
120090087,2011,HEN.536
120090099,2011,HEN.30
120090104,2011,HEN.30
120090107,2011,HEN.227
120090117,2011,HEN.115
120090118,2011,HEN.612
120090130,2011,HEN.28
120110243,2011,HEN.18
120210093,2011,HEN.187
120320115,2011,HEN.536
120340109,2011,HEN.181
120370077,2011,HEN.11
120370087,2011,HEN.72
120370102,2011,HEN.49
120370109,2011,HEN.67
120370121,2011,HEN.313
120390033,2011,HEN.307
120390042,2011,HEN.614
120390052,2011,HEN.133
120390076,2011,HEN.269
120390079,2011,HEN.611
120410068,2011,HEN.421
120410072,2011,HEN.196
120440060,2011,HEN.612
120440071,2011,HEN.197
120440082,2011,HEN.773
120450113,2011,HEN.188
120450116,2011,HEN.23
120450119,2011,HEN.279
120450120,2011,HEN.617
120450124,2011,HEN.533
120460094,2011,HEN.133
120460095,2011,HEN.611
120460096,2011,HEN.415
120460138,2011,HEN.133
120480045,2011,HEN.421
120480051,2011,HEN.167
120480072,2011,HEN.227
120480076,2011,HEN.46
120480104,2011,HEN.205
120520076,2011,HEN.764
120520077,2011,HEN.535
120520081,2011,HEN.130
120520118,2011,HEN.122
120520127,2011,HEN.125
120520142,2011,HEN.181
120520152,2011,HEN.325
120520182,2011,HEN.883
120520186,2011,HEN.421
120520192,2011,HEN.436
120520199,2011,HEN.735
120520224,2011,HEN.506
120520227,2011,HEN.421
120520262,2011,HEN.190
120520264,2011,HEN.605
120520282,2011,HEN.181
120530042,2011,HEN.536
120530076,2011,HEN.571
120530082,2011,HEN.611
120530089,2011,HEN.187
120530113,2011,HEN.17
120530133,2011,HEN.412
120530136,2011,HEN.200
120530137,2011,HEN.3
120530141,2011,HEN.1050
120530146,2011,HEN.421
120660069,2011,HEN.51
120660073,2011,HEN.46
120660082,2011,HEN.346
120660083,2011,HEN.301
121070113,2011,HEN.205
120010066,2012,HEN.412
120010102,2012,HEN.46
120010125,2012,HEN.190
120010168,2012,HEN.51
120020063,2012,HEN.53
120020087,2012,HEN.46
120020124,2012,HEN.537
120020127,2012,HEN.821
120030013,2012,HEN.214
120030035,2012,HEN.528
120030075,2012,HEN.460
120030113,2012,HEN.200
120030115,2012,HEN.357
120030126,2012,HEN.605
120030151,2012,HEN.415
120030161,2012,HEN.823
120030167,2012,HEN.784
120030186,2012,HEN.821
120030191,2012,HEN.412
120030195,2012,HEN.325
120030281,2012,HEN.51
120040025,2012,HEN.1050
120040029,2012,HEN.617
120040038,2012,HEN.729
120040048,2012,HEN.518
120040049,2012,HEN.784
120040050,2012,HEN.676
120040055,2012,HEN.626
120040106,2012,HEN.181
120040120,2012,HEN.27
120040123,2012,HEN.570
120040130,2012,HEN.611
120040135,2012,HEN.301
120040136,2012,HEN.508
120040155,2012,HEN.1050
120040168,2012,HEN.585
120040171,2012,HEN.763
120040172,2012,HEN.269
120040198,2012,HEN.775
120040281,2012,HEN.133
120050008,2012,HEN.495
120050022,2012,HEN.51
120050041,2012,HEN.260
120050076,2012,HEN.460
120050111,2012,HEN.517
120050125,2012,HEN.517
120050146,2012,HEN.243
120050157,2012,HEN.5
120060019,2012,HEN.537
120060021,2012,HEN.312
120060030,2012,HEN.173
120060046,2012,HEN.486
120060052,2012,HEN.536
120060065,2012,HEN.101
120060101,2012,HEN.385
120060115,2012,HEN.743
120060122,2012,HEN.593
120060139,2012,HEN.205
120060143,2012,HEN.187
120060146,2012,HEN.205
120060160,2012,HEN.133
120060167,2012,HEN.181
120060171,2012,HEN.46
120070008,2012,HEN.329
120070033,2012,HEN.28
120070047,2012,HEN.134
120070078,2012,HEN.247
120070083,2012,HEN.614
120070093,2012,HEN.421
120070101,2012,HEN.743
120070141,2012,HEN.187
120080044,2012,HEN.109
120080048,2012,HEN.187
120080053,2012,HEN.72
120080064,2012,HEN.6
120090060,2012,HEN.158
120090064,2012,HEN.723
120090078,2012,HEN.614
120090138,2012,HEN.200
120090158,2012,HEN.51
120090163,2012,HEN.51
120090186,2012,HEN.292
120090192,2012,HEN.657
120090194,2012,HEN.385
120100023,2012,HEN.325
120100032,2012,HEN.289
120100033,2012,HEN.701
120100037,2012,HEN.571
120100042,2012,HEN.111
120100048,2012,HEN.487
120100049,2012,HEN.51
120100054,2012,HEN.460
120100064,2012,HEN.181
120100071,2012,HEN.737
120100079,2012,HEN.617
120100080,2012,HEN.364
120100085,2012,HEN.617
120100095,2012,HEN.296
120100102,2012,HEN.594
120100104,2012,HEN.276
120100109,2012,HEN.122
120100125,2012,HEN.412
120100135,2012,HEN.6
120100142,2012,HEN.58
120110006,2012,HEN.412
120110016,2012,HEN.792
120110027,2012,HEN.205
120110048,2012,HEN.205
120110056,2012,HEN.735
120110058,2012,HEN.413
120110089,2012,HEN.138
120110100,2012,HEN.536
120110109,2012,HEN.281
120110136,2012,HEN.791
120110151,2012,HEN.187
120120007,2012,HEN.113
120120011,2012,HEN.772
120120012,2012,HEN.205
120120018,2012,HEN.254
120120032,2012,HEN.486
120120038,2012,HEN.251
120120078,2012,HEN.460
120120115,2012,HEN.111
120120119,2012,HEN.590
120120124,2012,HEN.17
120120130,2012,HEN.338
120120133,2012,HEN.744
120120152,2012,HEN.205
120130015,2012,HEN.750
120130035,2012,HEN.200
120130036,2012,HEN.281
120130042,2012,HEN.371
120130050,2012,HEN.205
120130068,2012,HEN.570
120130080,2012,HEN.46
120130114,2012,HEN.46
120130129,2012,HEN.187
120140012,2012,HEN.81
120140048,2012,HEN.332
120140049,2012,HEN.626
120140054,2012,HEN.219
120140055,2012,HEN.219
120140068,2012,HEN.412
120140074,2012,HEN.251
120140092,2012,HEN.506
120140100,2012,HEN.495
120140108,2012,HEN.641
120140123,2012,HEN.509
120140152,2012,HEN.509
120140159,2012,HEN.536
120150004,2012,HEN.625
120150010,2012,HEN.784
120150015,2012,HEN.769
120150019,2012,HEN.49
120150029,2012,HEN.269
120150065,2012,HEN.750
120150094,2012,HEN.315
120150106,2012,HEN.296
120150120,2012,HEN.181
120150134,2012,HEN.237
120160015,2012,HEN.512
120160036,2012,HEN.322
120160043,2012,HEN.740
120160069,2012,HEN.519
120160070,2012,HEN.190
120160133,2012,HEN.205
120160268,2012,HEN.115
120170010,2012,HEN.766
120170027,2012,HEN.260
120170029,2012,HEN.440
120170033,2012,HEN.200
120170036,2012,HEN.255
120170037,2012,HEN.357
120170042,2012,HEN.906
120170047,2012,HEN.45
120170049,2012,HEN.412
120170063,2012,HEN.456
120170071,2012,HEN.273
120170085,2012,HEN.719
120170099,2012,HEN.5
120170102,2012,HEN.227
120170106,2012,HEN.782
120170109,2012,HEN.507
120170110,2012,HEN.385
120170112,2012,HEN.617
120170117,2012,HEN.269
120170140,2012,HEN.686
120170145,2012,HEN.570
120180018,2012,HEN.617
120180039,2012,HEN.62
120180044,2012,HEN.315
120180055,2012,HEN.3
120180057,2012,HEN.436
120180060,2012,HEN.69
120180070,2012,HEN.190
120180071,2012,HEN.233
120180072,2012,HEN.187
120180081,2012,HEN.775
120180103,2012,HEN.228
120180106,2012,HEN.17
120180115,2012,HEN.531
120180119,2012,HEN.273
120180135,2012,HEN.329
120180140,2012,HEN.473
120180147,2012,HEN.495
120180203,2012,HEN.29
120190014,2012,HEN.617
120190021,2012,HEN.200
120190027,2012,HEN.412
120190029,2012,HEN.605
120190033,2012,HEN.247
120190040,2012,HEN.676
120190044,2012,HEN.190
120190082,2012,HEN.615
120190098,2012,HEN.791
120190110,2012,HEN.187
120190114,2012,HEN.227
120190130,2012,HEN.381
120190149,2012,HEN.594
120190184,2012,HEN.187
120190223,2012,HEN.617
120200005,2012,HEN.138
120200015,2012,HEN.694
120200051,2012,HEN.338
120200062,2012,HEN.122
120200084,2012,HEN.647
120200085,2012,HEN.269
120200091,2012,HEN.651
120200114,2012,HEN.227
120200133,2012,HEN.30
120200135,2012,HEN.456
120200142,2012,HEN.236
120200147,2012,HEN.5
120200149,2012,HEN.518
120200184,2012,HEN.351
120200190,2012,HEN.205
120200195,2012,HEN.115
120200199,2012,HEN.190
120200208,2012,HEN.51
120200213,2012,HEN.535
120200214,2012,HEN.571
120200228,2012,HEN.243
120200252,2012,HEN.115
120200266,2012,HEN.23
120200272,2012,HEN.51
120200299,2012,HEN.4
120200300,2012,HEN.187
120200320,2012,HEN.205
120200325,2012,HEN.407
120200340,2012,HEN.49
120200348,2012,HEN.173
120200353,2012,HEN.195
120200374,2012,HEN.187
120200381,2012,HEN.151
120200458,2012,HEN.460
120210010,2012,HEN.329
120210014,2012,HEN.617
120210016,2012,HEN.46
120210022,2012,HEN.492
120210042,2012,HEN.729
120210064,2012,HEN.617
120210073,2012,HEN.269
120210080,2012,HEN.188
120210104,2012,HEN.113
120210111,2012,HEN.742
120210117,2012,HEN.227
120210122,2012,HEN.187
120210123,2012,HEN.227
120210132,2012,HEN.269
120210143,2012,HEN.205
120210152,2012,HEN.22
120210158,2012,HEN.684
120210169,2012,HEN.133
120210189,2012,HEN.346
120210200,2012,HEN.614
120220003,2012,HEN.508
120220005,2012,HEN.883
120220017,2012,HEN.512
120220027,2012,HEN.181
120220035,2012,HEN.17
120220040,2012,HEN.617
120220115,2012,HEN.214
120220156,2012,HEN.648
120220180,2012,HEN.909
